,X,Y,KMean2,KMean3,KMean4,KMean5,KMean6
1573863,-122.41638971,37.7652491154,1,0,1,1,1
1574290,-122.416075285,37.7844496613,0,1,0,0,0
1574358,-122.419930112,37.7868262082,0,1,0,0,0
1574465,-122.416230393,37.7636337703,1,0,1,1,1
1574592,-122.417169895,37.7611477648,1,0,1,1,1
1574655,-122.418368839,37.7874861572,0,1,0,0,0
1574728,-122.414845139,37.7605000726,1,0,1,1,1
1575010,-122.416075285,37.7844496613,0,1,0,0,0
1575304,-122.418753393,37.7893752668,0,1,0,0,0
1575365,-122.416872884,37.7587640201,1,0,1,1,1
1575415,-122.418415888,37.7626869632,1,0,1,1,1
1575445,-122.417964484,37.7586968166,1,0,1,1,1
1575872,-122.418486297,37.7634954373,1,0,1,1,1
1576125,-122.41592985,37.7604330004,1,0,1,1,1
1576349,-122.416230393,37.7636337703,1,0,1,1,1
1576362,-122.420691681,37.7905770711,0,1,0,0,0
1576427,-122.418368839,37.7874861572,0,1,0,0,0
1577107,-122.41763416,37.7870631862,0,1,0,0,0
1577144,-122.418562097,37.7841847091,0,1,0,0,0
1577584,-122.418701003,37.7651098786,1,0,1,1,1
1577636,-122.415781282,37.7588312135,1,0,1,1,1
1577753,-122.418580509,37.7881906055,0,1,0,0,0
1577788,-122.417332583,37.7635718956,1,0,1,1,1
1577824,-122.414845139,37.7605000726,1,0,1,1,1
1577939,-122.418467748,37.787965257,0,1,0,0,0
1578022,-122.416075285,37.7844496613,0,1,0,0,0
1578081,-122.416078424,37.7620347867,1,0,1,1,1
1578642,-122.41592985,37.7604330004,1,0,1,1,1
1578674,-122.416230393,37.7636337703,1,0,1,1,1
1578920,-122.416075285,37.7844496613,0,1,0,0,0
1578998,-122.419658344,37.7642205604,1,0,1,1,1
1579092,-122.415000537,37.7620990021,1,0,1,1,1
1579133,-122.41592985,37.7604330004,1,0,1,1,1
1579157,-122.418368839,37.7874861572,0,1,0,0,0
1579163,-122.413591696,37.7638222259,1,0,1,1,1
1579270,-122.420850403,37.7910371428,0,1,0,0,0
1579398,-122.41967178,37.7650501215,1,0,1,1,1
1579591,-122.416230393,37.7636337703,1,0,1,1,1
1579634,-122.417423841,37.7587860207,1,0,1,1,1
1579684,-122.416075285,37.7844496613,0,1,0,0,0
1579751,-122.418274172,37.7870372043,0,1,0,0,0
1579904,-122.414544669,37.7572992974,1,0,1,1,1
1580001,-122.418274172,37.7870372044,0,1,0,0,0
1580048,-122.419039119,37.7907880214,0,1,0,0,0
1580062,-122.418368839,37.7874861572,0,1,0,0,0
1580128,-122.419159191,37.7833430636,0,1,0,0,0
1580144,-122.416075285,37.7844496613,0,1,0,0,0
1580180,-122.416075285,37.7844496613,0,1,0,0,0
1580309,-122.418486297,37.7634954373,1,0,1,1,1
1580354,-122.41592985,37.7604330004,1,0,1,1,1
1580363,-122.417488324,37.765181804,1,0,1,1,1
1580383,-122.416230393,37.7636337703,1,0,1,1,1
1580438,-122.420874632,37.7914943052,0,1,0,0,0
1580499,-122.416075285,37.7844496613,0,1,0,0,0
1580536,-122.416075285,37.7844496613,0,1,0,0,0
1580539,-122.41592985,37.7604330004,1,0,1,1,1
1580604,-122.413684555,37.7777984629,0,1,0,0,0
1580794,-122.419381826,37.7921483605,0,1,0,0,0
1581067,-122.41592985,37.7604330004,1,0,1,1,1
1581115,-122.413591696,37.7638222259,1,0,1,1,1
1581382,-122.416230393,37.7636337703,1,0,1,1,1
1581393,-122.417019321,37.7891095539,0,1,0,0,0
1581559,-122.416261837,37.7853750846,0,1,0,0,0
1581737,-122.41312303,37.7647659461,1,0,1,1,1
1581876,-122.416320645,37.7587424639,1,0,1,1,1
1581982,-122.41149084,37.7864683434,0,1,0,0,0
1582157,-122.421056878,37.7923840814,0,1,0,0,0
1582200,-122.416075285,37.7844496613,0,1,0,0,0
1582233,-122.421572274,37.7866181601,0,1,0,0,0
1582868,-122.41493567,37.7557215581,1,0,1,1,1
1583083,-122.417903978,37.7851670875,0,1,0,0,0
1583151,-122.416872884,37.7587640201,1,0,1,1,1
1583182,-122.41592985,37.7604330004,1,0,1,1,1
1583256,-122.418368839,37.7874861572,0,1,0,0,0
1583294,-122.417332583,37.7635718956,1,0,1,1,1
1583639,-122.408384276,37.7878271137,0,1,3,2,2
1583771,-122.416078424,37.7620347867,1,0,1,1,1
1583969,-122.418467748,37.787965257,0,1,0,0,0
1584064,-122.416230393,37.7636337703,1,0,1,1,1
1584104,-122.41763416,37.7870631862,0,1,0,0,0
1584211,-122.418467748,37.787965257,0,1,0,0,0
1584322,-122.496417011,37.7617599776,1,2,2,4,4
1584474,-122.416075285,37.7844496613,0,1,0,0,0
1584565,-122.417812559,37.7571005796,1,0,1,1,1
1585061,-122.415308389,37.7653161356,1,0,1,1,1
1585096,-122.420691681,37.7905770711,0,1,0,0,0
1585126,-122.416872884,37.7587640201,1,0,1,1,1
1585146,-122.420691681,37.7905770711,0,1,0,0,0
1585153,-122.416078424,37.7620347867,1,0,1,1,1
1585399,-122.415000537,37.7620990021,1,0,1,1,1
1585634,-122.416075285,37.7844496613,0,1,0,0,0
1585732,-122.418486297,37.7634954373,1,0,1,1,1
1585802,-122.416078424,37.7620347867,1,0,1,1,1
1585816,-122.415473932,37.7556332979,1,0,1,1,1
1585817,-122.406981047,37.7946373197,0,1,3,2,2
1585897,-122.416075285,37.7844496613,0,1,0,0,0
1585980,-122.417809103,37.7847098969,0,1,0,0,0
1586125,-122.416872884,37.7587640201,1,0,1,1,1
1586152,-122.419039119,37.7907880214,0,1,0,0,0
1586263,-122.419104425,37.7868764842,0,1,0,0,0
1586272,-122.416774843,37.7635485886,1,0,1,1,1
1586290,-122.417903978,37.7851670876,0,1,0,0,0
1586292,-122.418274172,37.7870372043,0,1,0,0,0
1586383,-122.422139511,37.7894107633,0,1,0,0,0
1586434,-122.41592985,37.7604330004,1,0,1,1,1
1586459,-122.416230393,37.7636337703,1,0,1,1,1
1586529,-122.418274172,37.7870372044,0,1,0,0,0
1586823,-122.418274172,37.7870372044,0,1,0,0,0
1586934,-122.404828019,37.7897596938,0,1,3,2,2
1586935,-122.419039119,37.7907880214,0,1,0,0,0
1586993,-122.416230393,37.7636337703,1,0,1,1,1
1587218,-122.416075285,37.7844496613,0,1,0,0,0
1587467,-122.418274172,37.7870372044,0,1,0,0,0
1587715,-122.420307356,37.7886989511,0,1,0,0,0
1587725,-122.415000537,37.7620990021,1,0,1,1,1
1587741,-122.418368839,37.7874861572,0,1,0,0,0
1587846,-122.418658295,37.7889098399,0,1,0,0,0
1587896,-122.418274172,37.7870372044,0,1,0,0,0
1588077,-122.418120086,37.760301234,1,0,1,1,1
1588204,-122.416075285,37.7844496613,0,1,0,0,0
1588285,-122.416230393,37.7636337703,1,0,1,1,1
1588414,-122.421878318,37.7922227149,0,1,0,0,0
1588422,-122.419930112,37.7868262082,0,1,0,0,0
1588449,-122.416230393,37.7636337703,1,0,1,1,1
1588470,-122.415921585,37.7596123169,1,0,1,1,1
1588476,-122.418701003,37.7651098786,1,0,1,1,1
1588503,-122.416078424,37.7620347867,1,0,1,1,1
1588555,-122.423340547,37.7962454397,0,1,0,0,0
1588949,-122.419039119,37.7907880214,0,1,0,0,0
1588954,-122.413591696,37.7638222259,1,0,1,1,1
1589109,-122.41592985,37.7604330004,1,0,1,1,1
1589223,-122.427807851,37.792424981,0,1,0,0,0
1589554,-122.418467748,37.787965257,0,1,0,0,0
1589620,-122.418486297,37.7634954373,1,0,1,1,1
1589700,-122.416075285,37.7844496613,0,1,0,0,0
1589704,-122.418274172,37.7870372044,0,1,0,0,0
1590094,-122.423340547,37.7962454397,0,1,0,0,0
1590146,-122.417180449,37.7619674218,1,0,1,1,1
1590175,-122.417019321,37.7891095539,0,1,0,0,0
1590222,-122.416075285,37.7844496613,0,1,0,0,0
1590240,-122.416075285,37.7844496613,0,1,0,0,0
1590363,-122.41592985,37.7604330004,1,0,1,1,1
1590444,-122.415921585,37.7596123169,1,0,1,1,1
1590528,-122.416075285,37.7844496613,0,1,0,0,0
1590619,-122.416230393,37.7636337703,1,0,1,1,1
1590633,-122.423340547,37.7962454397,0,1,0,0,0
1590665,-122.417903978,37.7851670876,0,1,0,0,0
1590715,-122.418274172,37.7870372044,0,1,0,0,0
1590750,-122.416452066,37.7863086886,0,1,0,0,0
1591000,-122.418274172,37.7870372044,0,1,0,0,0
1591364,-122.416075285,37.7844496613,0,1,0,0,0
1591460,-122.416230393,37.7636337703,1,0,1,1,1
1591475,-122.428687264,37.8008967366,0,1,0,0,0
1591575,-122.418486297,37.7634954373,1,0,1,1,1
1591645,-122.413591696,37.7638222259,1,0,1,1,1
1591852,-122.416230393,37.7636337703,1,0,1,1,1
1591903,-122.420691681,37.7905770711,0,1,0,0,0
1591930,-122.418467748,37.787965257,0,1,0,0,0
1592172,-122.418486297,37.7634954373,1,0,1,1,1
1592183,-122.420021471,37.7872807076,0,1,0,0,0
1592306,-122.416075285,37.7844496613,0,1,0,0,0
1592316,-122.41664237,37.7872450378,0,1,0,0,0
1592361,-122.418274172,37.7870372044,0,1,0,0,0
1592462,-122.418467748,37.787965257,0,1,0,0,0
1592524,-122.417817853,37.7578884408,1,0,1,1,1
1592535,-122.418120086,37.760301234,1,0,1,1,1
1592556,-122.41638971,37.7652491154,1,0,1,1,1
1592660,-122.417903978,37.7851670875,0,1,0,0,0
1592689,-122.416230393,37.7636337703,1,0,1,1,1
1592735,-122.416075285,37.7844496613,0,1,0,0,0
1592788,-122.418368839,37.7874861572,0,1,0,0,0
1592838,-122.421762502,37.7875490095,0,1,0,0,0
1592911,-122.413591696,37.7638222259,1,0,1,1,1
1592951,-122.420691681,37.7905770711,0,1,0,0,0
1593045,-122.415000537,37.7620990021,1,0,1,1,1
1593302,-122.418562843,37.7884306841,0,1,0,0,0
1593331,-122.417964484,37.7586968166,1,0,1,1,1
1593594,-122.414845139,37.7605000726,1,0,1,1,1
1593628,-122.41664237,37.7872450378,0,1,0,0,0
1593934,-122.416075285,37.7844496613,0,1,0,0,0
1594043,-122.441854041,37.7992097168,0,1,0,0,0
1594145,-122.417209639,37.7900459017,0,1,0,0,0
1594173,-122.416075285,37.7844496613,0,1,0,0,0
1594184,-122.417817853,37.7578884408,1,0,1,1,1
1594280,-122.418368839,37.7874861572,0,1,0,0,0
1594416,-122.419039119,37.7907880214,0,1,0,0,0
1594431,-122.418277911,37.7626952876,1,0,1,1,1
1594595,-122.418658295,37.7889098399,0,1,0,0,0
1594720,-122.420691681,37.7905770711,0,1,0,0,0
1594786,-122.415000537,37.7620990021,1,0,1,1,1
1594790,-122.416075285,37.7844496613,0,1,0,0,0
1594794,-122.4168252,37.7872771546,0,1,0,0,0
1594804,-122.419183096,37.7830998245,0,1,0,0,0
1595084,-122.418467748,37.787965257,0,1,0,0,0
1595263,-122.403537681,37.7640678652,1,0,1,1,1
1595373,-122.419843759,37.7585838119,1,0,1,1,1
1595426,-122.418467748,37.787965257,0,1,0,0,0
1595516,-122.415000537,37.7620990021,1,0,1,1,1
1595521,-122.416075285,37.7844496613,0,1,0,0,0
1595681,-122.416261837,37.7853750846,0,1,0,0,0
1595902,-122.418120086,37.760301234,1,0,1,1,1
1596032,-122.415629332,37.7572322279,1,0,1,1,1
1596202,-122.417970955,37.7594884557,1,0,1,1,1
1596368,-122.416070933,37.7612142237,1,0,1,1,1
1596536,-122.418486297,37.7634954373,1,0,1,1,1
1596632,-122.418844748,37.789829767,0,1,0,0,0
1596686,-122.416230393,37.7636337703,1,0,1,1,1
1596749,-122.417903978,37.7851670876,0,1,0,0,0
1597153,-122.416078424,37.7620347867,1,0,1,1,1
1597160,-122.418467748,37.787965257,0,1,0,0,0
1597204,-122.415000537,37.7620990021,1,0,1,1,1
1597226,-122.41592985,37.7604330004,1,0,1,1,1
1597887,-122.415434714,37.7939455886,0,1,0,0,0
1597993,-122.420074161,37.7916521865,0,1,0,0,0
1598068,-122.418368839,37.7874861572,0,1,0,0,0
1598329,-122.414987729,37.7612794105,1,0,1,1,1
1598477,-122.417488324,37.765181804,1,0,1,1,1
1598628,-122.41638971,37.7652491154,1,0,1,1,1
1598731,-122.418562843,37.7884306841,0,1,0,0,0
1598923,-122.412301187,37.7635382941,1,0,1,1,1
1598969,-122.41739283,37.7909741244,0,1,0,0,0
1599040,-122.415000537,37.7620990021,1,0,1,1,1
1599071,-122.412301187,37.7635382941,1,0,1,1,1
1599105,-122.416075285,37.7844496613,0,1,0,0,0
1599145,-122.422330464,37.7903690689,0,1,0,0,0
1599248,-122.417710345,37.7842362878,0,1,0,0,0
1599284,-122.417710345,37.7842362878,0,1,0,0,0
1599404,-122.418368839,37.7874861572,0,1,0,0,0
1599438,-122.418658295,37.7889098399,0,1,0,0,0
1599466,-122.416261837,37.7853750846,0,1,0,0,0
1599690,-122.414845139,37.7605000726,1,0,1,1,1
1599805,-122.41664237,37.7872450378,0,1,0,0,0
1599825,-122.413591696,37.7638222259,1,0,1,1,1
1599893,-122.420307356,37.7886989511,0,1,0,0,0
1600006,-122.41638971,37.7652491154,1,0,1,1,1
1600012,-122.416075285,37.7844496613,0,1,0,0,0
1600350,-122.418368839,37.7874861572,0,1,0,0,0
1600594,-122.416230393,37.7636337703,1,0,1,1,1
1600763,-122.418262236,37.7610817999,1,0,1,1,1
1600899,-122.416078424,37.7620347867,1,0,1,1,1
1601269,-122.418108926,37.7594801326,1,0,1,1,1
1601330,-122.415155941,37.7636979309,1,0,1,1,1
1601354,-122.416078424,37.7620347867,1,0,1,1,1
1601409,-122.413591696,37.7638222259,1,0,1,1,1
1601451,-122.426668236,37.7869250593,0,1,0,0,0
1601477,-122.416075285,37.7844496613,0,1,0,0,0
1601544,-122.420874632,37.7914943052,0,1,0,0,0
1601689,-122.441854041,37.7992097168,0,1,0,0,0
1602184,-122.416075285,37.7844496613,0,1,0,0,0
1602326,-122.416230393,37.7636337703,1,0,1,1,1
1602439,-122.418274172,37.7870372044,0,1,0,0,0
1602712,-122.418486297,37.7634954373,1,0,1,1,1
1602850,-122.420691681,37.7905770711,0,1,0,0,0
1602966,-122.416075285,37.7844496613,0,1,0,0,0
1603079,-122.41739283,37.7909741243,0,1,0,0,0
1603163,-122.416261837,37.7853750846,0,1,0,0,0
1603164,-122.416230393,37.7636337703,1,0,1,1,1
1603185,-122.41638971,37.7652491154,1,0,1,1,1
1603398,-122.420874632,37.7914943052,0,1,0,0,0
1603423,-122.416075285,37.7844496613,0,1,0,0,0
1603587,-122.416075285,37.7844496613,0,1,0,0,0
1603735,-122.417964484,37.7586968166,1,0,1,1,1
1603883,-122.417964484,37.7586968166,1,0,1,1,1
1603946,-122.41664237,37.7872450378,0,1,0,0,0
1603953,-122.420691681,37.7905770711,0,1,0,0,0
1604018,-122.420874632,37.7914943052,0,1,0,0,0
1604052,-122.416082198,37.7628232674,1,0,1,1,1
1604131,-122.420497289,37.7896188193,0,1,0,0,0
1604142,-122.420497289,37.7896188193,0,1,0,0,0
1604241,-122.420120319,37.7877570602,0,1,0,0,0
1604299,-122.419274801,37.7835680535,0,1,0,0,0
1604363,-122.420211965,37.7882225424,0,1,0,0,0
1604401,-122.41638971,37.7652491154,1,0,1,1,1
1604539,-122.403404791,37.7754207067,0,1,3,2,2
1604580,-122.415155941,37.7636979309,1,0,1,1,1
1604614,-122.41638971,37.7652491154,1,0,1,1,1
1604615,-122.414845139,37.7605000726,1,0,1,1,1
1604806,-122.418274172,37.7870372044,0,1,0,0,0
1604809,-122.41592985,37.7604330004,1,0,1,1,1
1604949,-122.418467748,37.787965257,0,1,0,0,0
1605086,-122.416230393,37.7636337703,1,0,1,1,1
1605191,-122.416261837,37.7853750846,0,1,0,0,0
1605252,-122.419930112,37.7868262082,0,1,0,0,0
1605296,-122.416075285,37.7844496613,0,1,0,0,0
1605399,-122.417209639,37.7900459017,0,1,0,0,0
1605478,-122.418368839,37.7874861572,0,1,0,0,0
1605496,-122.41638971,37.7652491154,1,0,1,1,1
1605557,-122.41592985,37.7604330004,1,0,1,1,1
1605759,-122.416230393,37.7636337703,1,0,1,1,1
1605800,-122.416569016,37.7555687969,1,0,1,1,1
1605889,-122.409804474,37.7909286116,0,1,3,2,2
1605957,-122.420874632,37.7914943052,0,1,0,0,0
1605990,-122.418108926,37.7594801326,1,0,1,1,1
1606050,-122.420307356,37.7886989512,0,1,0,0,0
1606228,-122.41638971,37.7652491154,1,0,1,1,1
1606376,-122.416261837,37.7853750846,0,1,0,0,0
1606607,-122.418701003,37.7651098786,1,0,1,1,1
1606614,-122.411078396,37.7623285927,1,0,1,1,1
1606684,-122.416075285,37.7844496613,0,1,0,0,0
1606897,-122.42480864,37.798391758,0,1,0,0,0
1607101,-122.420307356,37.7886989511,0,1,0,0,0
1607124,-122.418274172,37.7870372043,0,1,0,0,0
1607237,-122.420307356,37.7886989512,0,1,0,0,0
1607308,-122.41592985,37.7604330004,1,0,1,1,1
1607416,-122.420497289,37.7896188192,0,1,0,0,0
1607439,-122.41638971,37.7652491154,1,0,1,1,1
1607442,-122.413107623,37.765448018,1,0,1,1,1
1607546,-122.414845139,37.7605000726,1,0,1,1,1
1607654,-122.417903978,37.7851670876,0,1,0,0,0
1607800,-122.413107623,37.765448018,1,0,1,1,1
1608242,-122.416261837,37.7853750846,0,1,0,0,0
1608302,-122.414833494,37.7596779372,1,0,1,1,1
1608306,-122.418467748,37.787965257,0,1,0,0,0
1608330,-122.415000537,37.7620990021,1,0,1,1,1
1608388,-122.420691681,37.7905770711,0,1,0,0,0
1608411,-122.413591696,37.7638222259,1,0,1,1,1
1608619,-122.41967178,37.7650501215,1,0,1,1,1
1608661,-122.420497289,37.7896188193,0,1,0,0,0
1608809,-122.420874632,37.7914943052,0,1,0,0,0
1608982,-122.416784837,37.7636581558,1,0,1,1,1
1609048,-122.419126295,37.786984958,0,1,0,0,0
1609107,-122.417180449,37.7619674218,1,0,1,1,1
1609319,-122.41638971,37.7652491154,1,0,1,1,1
1609339,-122.418486297,37.7634954373,1,0,1,1,1
1609588,-122.415155941,37.7636979309,1,0,1,1,1
1609657,-122.419331148,37.7622643357,1,0,1,1,1
1609829,-122.420691681,37.7905770711,0,1,0,0,0
1609956,-122.41638971,37.7652491154,1,0,1,1,1
1610204,-122.41592985,37.7604330004,1,0,1,1,1
1610234,-122.416261837,37.7853750846,0,1,0,0,0
1610252,-122.416230393,37.7636337703,1,0,1,1,1
1610571,-122.407802668,37.7893818905,0,1,3,2,2
1610892,-122.415783593,37.759620426,1,0,1,1,1
1610913,-122.416075285,37.7844496613,0,1,0,0,0
1611060,-122.416230393,37.7636337703,1,0,1,1,1
1611120,-122.41592985,37.7604330004,1,0,1,1,1
1611137,-122.42480864,37.798391758,0,1,0,0,0
1611242,-122.492068017,37.7143615499,1,2,2,3,3
1611249,-122.417180449,37.7619674218,1,0,1,1,1
1611495,-122.418274172,37.7870372044,0,1,0,0,0
1611503,-122.41638971,37.7652491154,1,0,1,1,1
1611525,-122.418467748,37.787965257,0,1,0,0,0
1611613,-122.418486297,37.7634954373,1,0,1,1,1
1611805,-122.42377164,37.7768378928,0,1,0,0,0
1611833,-122.422968948,37.7944069849,0,1,0,0,0
1611857,-122.414845139,37.7605000726,1,0,1,1,1
1612016,-122.443479363,37.7987907016,0,1,0,0,0
1612031,-122.416230393,37.7636337703,1,0,1,1,1
1612150,-122.414845139,37.7605000726,1,0,1,1,1
1612191,-122.417710345,37.7842362878,0,1,0,0,0
1612232,-122.415000537,37.7620990021,1,0,1,1,1
1612286,-122.416230393,37.7636337703,1,0,1,1,1
1612417,-122.415781282,37.7588312135,1,0,1,1,1
1612489,-122.417001265,37.7946539813,0,1,0,0,0
1612513,-122.418272166,37.7619029613,1,0,1,1,1
1612540,-122.420874632,37.7914943052,0,1,0,0,0
1612560,-122.416230393,37.7636337703,1,0,1,1,1
1612628,-122.415155941,37.7636979309,1,0,1,1,1
1612683,-122.416075285,37.7844496613,0,1,0,0,0
1612707,-122.418368839,37.7874861572,0,1,0,0,0
1612831,-122.489322702,37.7611024146,1,2,2,4,4
1612888,-122.416075285,37.7844496613,0,1,0,0,0
1613169,-122.418872948,37.7903268781,0,1,0,0,0
1613252,-122.41638971,37.7652491154,1,0,1,1,1
1613379,-122.413591696,37.7638222259,1,0,1,1,1
1613533,-122.415000537,37.7620990021,1,0,1,1,1
1613575,-122.41592985,37.7604330004,1,0,1,1,1
1613598,-122.415783593,37.759620426,1,0,1,1,1
1613627,-122.417964484,37.7586968166,1,0,1,1,1
1614077,-122.420691681,37.7905770711,0,1,0,0,0
1614086,-122.415000537,37.7620990021,1,0,1,1,1
1614087,-122.416075285,37.7844496613,0,1,0,0,0
1614254,-122.420874632,37.7914943052,0,1,0,0,0
1614363,-122.416075285,37.7844496613,0,1,0,0,0
1614462,-122.416075285,37.7844496613,0,1,0,0,0
1614626,-122.419834939,37.7863580363,0,1,0,0,0
1614676,-122.420691681,37.7905770711,0,1,0,0,0
1614756,-122.418486297,37.7634954373,1,0,1,1,1
1614771,-122.418274172,37.7870372044,0,1,0,0,0
1614862,-122.413282269,37.7441510455,1,0,1,1,1
1615095,-122.416075285,37.7844496613,0,1,0,0,0
1615128,-122.418467748,37.787965257,0,1,0,0,0
1615261,-122.420874632,37.7914943052,0,1,0,0,0
1615289,-122.418108926,37.7594801326,1,0,1,1,1
1615312,-122.418467748,37.787965257,0,1,0,0,0
1615314,-122.415155941,37.7636979309,1,0,1,1,1
1615399,-122.415781282,37.7588312135,1,0,1,1,1
1615504,-122.418124262,37.7610901241,1,0,1,1,1
1615858,-122.42498668,37.7909216377,0,1,0,0,0
1615864,-122.41592985,37.7604330004,1,0,1,1,1
1615906,-122.416230393,37.7636337703,1,0,1,1,1
1615954,-122.416078424,37.7620347867,1,0,1,1,1
1616071,-122.416261837,37.7853750846,0,1,0,0,0
1616408,-122.423340547,37.7962454397,0,1,0,0,0
1616414,-122.420120319,37.7877570602,0,1,0,0,0
1616415,-122.418368839,37.7874861572,0,1,0,0,0
1616559,-122.415000537,37.7620990021,1,0,1,1,1
1616912,-122.414845139,37.7605000726,1,0,1,1,1
1617032,-122.417964484,37.7586968166,1,0,1,1,1
1617037,-122.416075285,37.7844496613,0,1,0,0,0
1617040,-122.415770264,37.7580118295,1,0,1,1,1
1617173,-122.416075285,37.7844496613,0,1,0,0,0
1617206,-122.418274172,37.7870372044,0,1,0,0,0
1617305,-122.415308389,37.7653161356,1,0,1,1,1
1617440,-122.417710345,37.7842362878,0,1,0,0,0
1617734,-122.440148638,37.7992028074,0,1,0,0,0
1617851,-122.417019321,37.7891095539,0,1,0,0,0
1618071,-122.413591696,37.7638222259,1,0,1,1,1
1618350,-122.417964484,37.7586968166,1,0,1,1,1
1618435,-122.403775865,37.7282405027,1,0,1,1,5
1618491,-122.416075285,37.7844496613,0,1,0,0,0
1618522,-122.418368839,37.7874861572,0,1,0,0,0
1618579,-122.418108926,37.7594801326,1,0,1,1,1
1618679,-122.417817853,37.7578884408,1,0,1,1,1
1618727,-122.42206273,37.7899200015,0,1,0,0,0
1618819,-122.440388229,37.7174580137,1,2,2,3,3
1618847,-122.409529913,37.7657184395,1,0,1,1,1
1618937,-122.41592985,37.7604330004,1,0,1,1,1
1619065,-122.416230393,37.7636337703,1,0,1,1,1
1619119,-122.416075285,37.7844496613,0,1,0,0,0
1619367,-122.416230393,37.7636337703,1,0,1,1,1
1619445,-122.413107623,37.765448018,1,0,1,1,1
1619461,-122.418467748,37.787965257,0,1,0,0,0
1619535,-122.416075285,37.7844496613,0,1,0,0,0
1619595,-122.418274172,37.7870372043,0,1,0,0,0
1619769,-122.416075285,37.7844496613,0,1,0,0,0
1619786,-122.417964484,37.7586968166,1,0,1,1,1
1619791,-122.418467748,37.787965257,0,1,0,0,0
1619851,-122.41638971,37.7652491154,1,0,1,1,1
1619913,-122.418701003,37.7651098786,1,0,1,1,1
1620043,-122.413591696,37.7638222259,1,0,1,1,1
1620113,-122.418274172,37.7870372044,0,1,0,0,0
1620198,-122.436774478,37.7870844322,0,1,0,0,0
1620385,-122.416452066,37.7863086886,0,1,0,0,0
1620479,-122.418368839,37.7874861572,0,1,0,0,0
1620532,-122.423340547,37.7962454397,0,1,0,0,0
1620611,-122.41592985,37.7604330004,1,0,1,1,1
1620627,-122.41592985,37.7604330004,1,0,1,1,1
1620931,-122.41638971,37.7652491154,1,0,1,1,1
1621003,-122.407321012,37.7684384856,1,0,1,1,1
1621334,-122.415308389,37.7653161356,1,0,1,1,1
1622052,-122.41370407,37.7599911968,1,0,1,1,1
1622236,-122.419039119,37.7907880214,0,1,0,0,0
1622437,-122.419930112,37.7868262082,0,1,0,0,0
1622450,-122.41592985,37.7604330004,1,0,1,1,1
1622499,-122.417802963,37.7562822237,1,0,1,1,1
1622530,-122.41592985,37.7604330004,1,0,1,1,1
1622940,-122.416331137,37.7588520014,1,0,1,1,1
1622965,-122.41592985,37.7604330004,1,0,1,1,1
1622980,-122.418467748,37.787965257,0,1,0,0,0
1623140,-122.418274172,37.7870372043,0,1,0,0,0
1623196,-122.418467748,37.787965257,0,1,0,0,0
1623491,-122.413591696,37.7638222259,1,0,1,1,1
1623502,-122.419317324,37.7879136979,0,1,0,0,0
1623667,-122.416829148,37.7881786971,0,1,0,0,0
1623701,-122.417970955,37.7594884557,1,0,1,1,1
1623765,-122.421056878,37.7923840814,0,1,0,0,0
1623809,-122.419039119,37.7907880214,0,1,0,0,0
1623819,-122.41592985,37.7604330004,1,0,1,1,1
1623932,-122.416075285,37.7844496613,0,1,0,0,0
1624042,-122.419104425,37.7868764842,0,1,0,0,0
1624119,-122.41592985,37.7604330004,1,0,1,1,1
1624407,-122.416075285,37.7844496613,0,1,0,0,0
1624488,-122.415155941,37.7636979309,1,0,1,1,1
1624546,-122.418467748,37.787965257,0,1,0,0,0
1624685,-122.415000537,37.7620990021,1,0,1,1,1
1624804,-122.418274172,37.7870372044,0,1,0,0,0
1624811,-122.469628051,37.7817199969,0,1,0,0,0
1624876,-122.415155941,37.7636979309,1,0,1,1,1
1624972,-122.436774478,37.7870844322,0,1,0,0,0
1625030,-122.416070933,37.7612142237,1,0,1,1,1
1625350,-122.41592985,37.7604330004,1,0,1,1,1
1625414,-122.416230393,37.7636337703,1,0,1,1,1
1625531,-122.417710345,37.7842362878,0,1,0,0,0
1625642,-122.416720982,37.7571677817,1,0,1,1,1
1625659,-122.416078424,37.7620347867,1,0,1,1,1
1625779,-122.413107623,37.765448018,1,0,1,1,1
1625872,-122.418108926,37.7594801326,1,0,1,1,1
1625898,-122.418658295,37.7889098399,0,1,0,0,0
1625959,-122.416075285,37.7844496613,0,1,0,0,0
1626022,-122.421525851,37.7548527624,1,0,1,1,1
1626091,-122.416230393,37.7636337703,1,0,1,1,1
1626344,-122.416075285,37.7844496613,0,1,0,0,0
1626411,-122.418658295,37.7889098399,0,1,0,0,0
1626426,-122.416230393,37.7636337703,1,0,1,1,1
1626432,-122.416863556,37.7579459515,1,0,1,1,1
1626694,-122.418274172,37.7870372044,0,1,0,0,0
1626885,-122.416261837,37.7853750846,0,1,0,0,0
1626930,-122.417964484,37.7586968166,1,0,1,1,1
1627070,-122.420691681,37.7905770711,0,1,0,0,0
1627096,-122.417339032,37.7643660723,1,0,1,1,1
1627269,-122.417903978,37.7851670876,0,1,0,0,0
1627285,-122.413591696,37.7638222259,1,0,1,1,1
1627316,-122.420691681,37.790577071,0,1,0,0,0
1627356,-122.416374836,37.7644225166,1,0,1,1,1
1627425,-122.414845139,37.7605000726,1,0,1,1,1
1627654,-122.41592985,37.7604330004,1,0,1,1,1
1627805,-122.418415888,37.7626869632,1,0,1,1,1
1627828,-122.41768801,37.7844817572,0,1,0,0,0
1628458,-122.416075285,37.7844496613,0,1,0,0,0
