,X,Y,KMean2,KMean3,KMean4,KMean5,KMean6
1432329,-122.410059856,37.788082534,0,0,0,1,3
1432385,-122.419317324,37.7879136979,0,0,0,3,1
1432533,-122.416230393,37.7636337703,1,1,1,0,0
1432744,-122.417903978,37.7851670876,0,0,0,3,1
1432982,-122.419930112,37.7868262082,0,0,0,3,1
1433006,-122.418467748,37.787965257,0,0,0,3,1
1433124,-122.414473958,37.7932218232,0,0,0,3,1
1433135,-122.413591696,37.7638222259,1,1,1,0,0
1433236,-122.406173615,37.7626173569,1,1,1,0,0
1433342,-122.419052694,37.7586324052,1,1,1,0,0
1433399,-122.416261837,37.7853750846,0,0,0,3,1
1433935,-122.416075285,37.7844496613,0,0,0,3,1
1433964,-122.418467748,37.787965257,0,0,0,3,1
1433973,-122.416075285,37.7844496613,0,0,0,3,1
1434019,-122.416075285,37.7844496613,0,0,0,3,1
1434041,-122.416230393,37.7636337703,1,1,1,0,0
1434055,-122.390145621,37.7411072765,1,1,1,0,4
1434106,-122.411210038,37.7629736142,1,1,1,0,0
1434139,-122.413591696,37.7638222259,1,1,1,0,0
1434209,-122.415781282,37.7588312135,1,1,1,0,0
1434320,-122.418368839,37.7874861572,0,0,0,3,1
1434351,-122.418274172,37.7870372044,0,0,0,3,1
1434489,-122.41638971,37.7652491154,1,1,1,0,0
1434564,-122.416075285,37.7844496613,0,0,0,3,1
1434646,-122.417332583,37.7635718956,1,1,1,0,0
1434962,-122.417970955,37.7594884557,1,1,1,0,0
1435085,-122.419126295,37.786984958,0,0,0,3,1
1435231,-122.433622196,37.8002702944,0,0,0,3,1
1435528,-122.416075285,37.7844496613,0,0,0,3,1
1435589,-122.418368839,37.7874861572,0,0,0,3,1
1435629,-122.403414326,37.7525240203,1,1,1,0,0
1435664,-122.415155941,37.7636979309,1,1,1,0,0
1435676,-122.41638971,37.7652491154,1,1,1,0,0
1435787,-122.418368839,37.7874861572,0,0,0,3,1
1435788,-122.416261837,37.7853750846,0,0,0,3,1
1435929,-122.395351492,37.7873695919,0,0,0,1,3
1436149,-122.418844748,37.7898297669,0,0,0,3,1
1436295,-122.415783593,37.759620426,1,1,1,0,0
1436494,-122.416078424,37.7620347867,1,1,1,0,0
1436538,-122.418467748,37.787965257,0,0,0,3,1
1436823,-122.416075285,37.7844496613,0,0,0,3,1
1436855,-122.415000537,37.7620990021,1,1,1,0,0
1437055,-122.414845139,37.7605000726,1,1,1,0,0
1437115,-122.418467748,37.787965257,0,0,0,3,1
1437234,-122.452716701,37.7457451434,1,2,2,2,2
1437430,-122.416075285,37.7844496613,0,0,0,3,1
1437442,-122.418467748,37.787965257,0,0,0,3,1
1437723,-122.407759885,37.7584967909,1,1,1,0,0
1437862,-122.417169895,37.7611477648,1,1,1,0,0
1437863,-122.410488829,37.7656058639,1,1,1,0,0
1437898,-122.403314774,37.7779470865,0,0,0,1,3
1437914,-122.426995327,37.8008726328,0,0,0,3,1
1438192,-122.418368839,37.7874861572,0,0,0,3,1
1438215,-122.416230393,37.7636337703,1,1,1,0,0
1438222,-122.411339563,37.7812707434,0,0,0,1,3
1438247,-122.420497289,37.7896188193,0,0,0,3,1
1438297,-122.416230393,37.7636337703,1,1,1,0,0
1438348,-122.416075285,37.7844496613,0,0,0,3,1
1438414,-122.44709529,37.7111225503,1,2,2,2,2
1438565,-122.418467748,37.787965257,0,0,0,3,1
1438583,-122.41638971,37.7652491154,1,1,1,0,0
1438586,-122.415000537,37.7620990021,1,1,1,0,0
1438653,-122.417964484,37.7586968166,1,1,1,0,0
1438697,-122.416075285,37.7844496613,0,0,0,3,1
1438817,-122.418844748,37.789829767,0,0,0,3,1
1438845,-122.416261837,37.7853750846,0,0,0,3,1
1438954,-122.484805992,37.7425942494,1,2,3,4,5
1439080,-122.415186938,37.7883866791,0,0,0,3,1
1439544,-122.505660828,37.7576114625,1,2,3,4,5
1439620,-122.416230393,37.7636337703,1,1,1,0,0
1439821,-122.418368839,37.7874861572,0,0,0,3,1
1439888,-122.416075285,37.7844496613,0,0,0,3,1
1440065,-122.418844748,37.789829767,0,0,0,3,1
1440104,-122.420691681,37.790577071,0,0,0,3,1
1440150,-122.416230393,37.7636337703,1,1,1,0,0
1440176,-122.415155941,37.7636979309,1,1,1,0,0
1440225,-122.416075285,37.7844496613,0,0,0,3,1
1440278,-122.420211965,37.7882225424,0,0,0,3,1
1440456,-122.416452066,37.7863086886,0,0,0,3,1
1440482,-122.417903978,37.7851670876,0,0,0,3,1
1440666,-122.418467748,37.787965257,0,0,0,3,1
1440878,-122.429450115,37.7922168234,0,0,0,3,1
1440987,-122.416078424,37.7620347867,1,1,1,0,0
1441003,-122.41592985,37.7604330004,1,1,1,0,0
1441182,-122.416075285,37.7844496613,0,0,0,3,1
1441450,-122.417964484,37.7586968166,1,1,1,0,0
1441529,-122.417964484,37.7586968166,1,1,1,0,0
1441702,-122.416872884,37.7587640201,1,1,1,0,0
1441765,-122.416075285,37.7844496613,0,0,0,3,1
1441946,-122.41592985,37.7604330004,1,1,1,0,0
1442053,-122.418272166,37.7619029613,1,1,1,0,0
1442083,-122.416230393,37.7636337703,1,1,1,0,0
1442093,-122.402698433,37.7899188687,0,0,0,1,3
1442198,-122.415543548,37.7621213524,1,1,1,0,0
1442358,-122.417964484,37.7586968166,1,1,1,0,0
1442423,-122.416075285,37.7844496613,0,0,0,3,1
1442436,-122.416078424,37.7620347867,1,1,1,0,0
1442618,-122.418368839,37.7874861572,0,0,0,3,1
1442663,-122.420691681,37.7905770711,0,0,0,3,1
1442728,-122.414389291,37.755700366,1,1,1,0,0
1443010,-122.416075285,37.7844496613,0,0,0,3,1
1443038,-122.41592985,37.7604330004,1,1,1,0,0
1443065,-122.41766064,37.755504342,1,1,1,0,0
1443115,-122.423340547,37.7962454397,0,0,0,3,1
1443281,-122.403404791,37.7754207067,0,0,0,1,3
1443311,-122.418658295,37.7889098399,0,0,0,3,1
1443346,-122.418274172,37.7870372044,0,0,0,3,1
1443539,-122.41592985,37.7604330004,1,1,1,0,0
1443562,-122.416075285,37.7844496613,0,0,0,3,1
1443581,-122.418274172,37.7870372044,0,0,0,3,1
1443994,-122.416230393,37.7636337703,1,1,1,0,0
1444030,-122.420874632,37.7914943052,0,0,0,3,1
1444112,-122.418486297,37.7634954373,1,1,1,0,0
1444265,-122.419126295,37.786984958,0,0,0,3,1
1444311,-122.419486234,37.7887480807,0,0,0,3,1
1444357,-122.438519414,37.7196053034,1,2,2,2,2
1444372,-122.41592985,37.7604330004,1,1,1,0,0
1444398,-122.415781282,37.7588312135,1,1,1,0,0
1444420,-122.416230393,37.7636337703,1,1,1,0,0
1444623,-122.41592985,37.7604330004,1,1,1,0,0
1444795,-122.416075285,37.7844496613,0,0,0,3,1
1444866,-122.417964484,37.7586968166,1,1,1,0,0
1444893,-122.416261837,37.7853750846,0,0,0,3,1
1444906,-122.418368839,37.7874861572,0,0,0,3,1
1444917,-122.418368839,37.7874861572,0,0,0,3,1
1444930,-122.418486297,37.7634954373,1,1,1,0,0
1444937,-122.416472035,37.7603453746,1,1,1,0,0
1445142,-122.416261837,37.7853750846,0,0,0,3,1
1445278,-122.416829148,37.7881786971,0,0,0,3,1
1445525,-122.418368839,37.7874861572,0,0,0,3,1
1445564,-122.416075285,37.7844496613,0,0,0,3,1
1446160,-122.404752559,37.7672561981,1,1,1,0,0
1446294,-122.416075285,37.7844496613,0,0,0,3,1
1446371,-122.417019321,37.7891095539,0,0,0,3,1
1446443,-122.415155941,37.7636979309,1,1,1,0,0
1446547,-122.416078424,37.7620347867,1,1,1,0,0
1446564,-122.418272166,37.7619029613,1,1,1,0,0
1446586,-122.418467748,37.787965257,0,0,0,3,1
1446796,-122.417817853,37.7578884408,1,1,1,0,0
1446923,-122.417964484,37.7586968166,1,1,1,0,0
1447071,-122.426668236,37.7869250593,0,0,0,3,1
1447135,-122.416075285,37.7844496613,0,0,0,3,1
1447205,-122.41592985,37.7604330004,1,1,1,0,0
1447568,-122.415155941,37.7636979309,1,1,1,0,0
1447640,-122.418844748,37.7898297669,0,0,0,3,1
1447716,-122.416075285,37.7844496613,0,0,0,3,1
1447841,-122.417209639,37.7900459017,0,0,0,3,1
1448080,-122.496417011,37.7617599776,1,2,3,4,5
1448149,-122.418277911,37.7626952876,1,1,1,0,0
1448424,-122.419159191,37.7833430636,0,0,0,3,1
1448455,-122.420691681,37.7905770711,0,0,0,3,1
1448595,-122.41895116,37.7779227183,0,0,0,3,1
1448703,-122.418368839,37.7874861572,0,0,0,3,1
1448820,-122.416893711,37.784286048,0,0,0,3,1
1449087,-122.41592985,37.7604330004,1,1,1,0,0
1449327,-122.423049294,37.7939338236,0,0,0,3,1
1449341,-122.418467748,37.787965257,0,0,0,3,1
1449425,-122.41592985,37.7604330004,1,1,1,0,0
1449432,-122.42153486,37.7905261965,0,0,0,3,1
1449449,-122.422188261,37.7726948237,1,1,1,0,0
1449828,-122.418182398,37.7865662291,0,0,0,3,1
1449949,-122.418274172,37.7870372043,0,0,0,3,1
1450015,-122.414845139,37.7605000726,1,1,1,0,0
1450236,-122.414845139,37.7605000726,1,1,1,0,0
1451015,-122.421572274,37.7866181601,0,0,0,3,1
1451038,-122.416075285,37.7844496613,0,0,0,3,1
1451057,-122.420497289,37.7896188193,0,0,0,3,1
1451192,-122.41638971,37.7652491154,1,1,1,0,0
1451217,-122.416477398,37.786795408,0,0,0,3,1
1451418,-122.420307356,37.7886989512,0,0,0,3,1
1451435,-122.415770264,37.7580118295,1,1,1,0,0
1451502,-122.41638971,37.7652491154,1,1,1,0,0
1451558,-122.416230393,37.7636337703,1,1,1,0,0
1451723,-122.409523741,37.7857602955,0,0,0,1,3
1451766,-122.418368839,37.7874861572,0,0,0,3,1
1452020,-122.418368839,37.7874861572,0,0,0,3,1
1452061,-122.418368839,37.7874861572,0,0,0,3,1
1452086,-122.41638971,37.7652491154,1,1,1,0,0
1452093,-122.420691681,37.7905770711,0,0,0,3,1
1452137,-122.416075285,37.7844496613,0,0,0,3,1
1452236,-122.41638971,37.7652491154,1,1,1,0,0
1452309,-122.417028392,37.7603656932,1,1,1,0,0
1452394,-122.476626977,37.7420556906,1,2,3,4,5
1452500,-122.418467748,37.787965257,0,0,0,3,1
1452547,-122.416075285,37.7844496613,0,0,0,3,1
1452676,-122.418274172,37.7870372044,0,0,0,3,1
1452899,-122.417028392,37.7603656932,1,1,1,0,0
1453034,-122.416075285,37.7844496613,0,0,0,3,1
1453094,-122.413591696,37.7638222259,1,1,1,0,0
1453107,-122.41592985,37.7604330004,1,1,1,0,0
1453141,-122.418415888,37.7626869632,1,1,1,0,0
1453315,-122.418467748,37.787965257,0,0,0,3,1
1453385,-122.416452066,37.7863086886,0,0,0,3,1
1453887,-122.418368839,37.7874861572,0,0,0,3,1
1454098,-122.41638971,37.7652491154,1,1,1,0,0
1454114,-122.422139511,37.7894107633,0,0,0,3,1
1454261,-122.417180449,37.7619674218,1,1,1,0,0
1454284,-122.416075285,37.7844496613,0,0,0,3,1
1454344,-122.41638971,37.7652491154,1,1,1,0,0
1454352,-122.417817853,37.7578884408,1,1,1,0,0
1454486,-122.423682814,37.796204621,0,0,0,3,1
1454492,-122.403404791,37.7754207067,0,0,0,1,3
1454558,-122.417817853,37.7578884408,1,1,1,0,0
1454579,-122.416230393,37.7636337703,1,1,1,0,0
1454664,-122.414545329,37.7580855289,1,1,1,0,0
1455202,-122.418274172,37.7870372044,0,0,0,3,1
1455300,-122.416075285,37.7844496613,0,0,0,3,1
1455473,-122.417730377,37.7619893172,1,1,1,0,0
1455521,-122.416230393,37.7636337703,1,1,1,0,0
1455620,-122.419694814,37.7897774161,0,0,0,3,1
1455679,-122.416261837,37.7853750846,0,0,0,3,1
1455701,-122.416075285,37.7844496613,0,0,0,3,1
1455721,-122.419039119,37.7907880214,0,0,0,3,1
1455850,-122.417913862,37.7635887638,1,1,1,0,0
1456021,-122.413107623,37.765448018,1,1,1,0,0
1456086,-122.418844748,37.789829767,0,0,0,3,1
1456119,-122.418050744,37.7899896643,0,0,0,3,1
1456120,-122.410964638,37.7604284539,1,1,1,0,0
1456159,-122.41592985,37.7604330004,1,1,1,0,0
1456288,-122.415921585,37.7596123169,1,1,1,0,0
1456415,-122.41592985,37.7604330004,1,1,1,0,0
1456439,-122.422874083,37.7930494294,0,0,0,3,1
1456445,-122.41592985,37.7604330004,1,1,1,0,0
1456481,-122.419212199,37.7610244167,1,1,1,0,0
1456596,-122.416075285,37.7844496613,0,0,0,3,1
1456648,-122.413591696,37.7638222259,1,1,1,0,0
1456661,-122.416075285,37.7844496613,0,0,0,3,1
1456688,-122.418467748,37.787965257,0,0,0,3,1
1457175,-122.416230393,37.7636337703,1,1,1,0,0
1457247,-122.41592985,37.7604330004,1,1,1,0,0
1457267,-122.417903978,37.7851670875,0,0,0,3,1
1457363,-122.416075285,37.7844496613,0,0,0,3,1
1457452,-122.476691498,37.7738311004,1,2,3,4,5
1457622,-122.418467748,37.787965257,0,0,0,3,1
1457685,-122.418368839,37.7874861572,0,0,0,3,1
1457815,-122.416075285,37.7844496613,0,0,0,3,1
1458433,-122.414845139,37.7605000726,1,1,1,0,0
1458474,-122.416230393,37.7636337703,1,1,1,0,0
1458578,-122.417295323,37.7862578546,0,0,0,3,1
1458754,-122.416075285,37.7844496613,0,0,0,3,1
1458818,-122.413591696,37.7638222259,1,1,1,0,0
1459124,-122.416075285,37.7844496613,0,0,0,3,1
1459353,-122.412051228,37.7616441977,1,1,1,0,0
1459396,-122.418486297,37.7634954373,1,1,1,0,0
1459417,-122.417107256,37.7853238292,0,0,0,3,1
1459565,-122.416236885,37.7644311472,1,1,1,0,0
1459629,-122.415155941,37.7636979309,1,1,1,0,0
1459676,-122.41638971,37.7652491154,1,1,1,0,0
1459784,-122.412427346,37.7616751088,1,1,1,0,0
1459792,-122.41592985,37.7604330004,1,1,1,0,0
1459880,-122.415000537,37.7620990021,1,1,1,0,0
1459908,-122.416075285,37.7844496613,0,0,0,3,1
1460315,-122.416230393,37.7636337703,1,1,1,0,0
1460542,-122.41638971,37.7652491154,1,1,1,0,0
1460746,-122.41592985,37.7604330004,1,1,1,0,0
1460829,-122.41592985,37.7604330004,1,1,1,0,0
1460851,-122.41638971,37.7652491154,1,1,1,0,0
1460952,-122.416230393,37.7636337703,1,1,1,0,0
1460989,-122.415781282,37.7588312135,1,1,1,0,0
1461024,-122.416075285,37.7844496613,0,0,0,3,1
1461049,-122.420691681,37.790577071,0,0,0,3,1
1461322,-122.415000537,37.7620990021,1,1,1,0,0
1461459,-122.416075285,37.7844496613,0,0,0,3,1
1461789,-122.417019321,37.7891095539,0,0,0,3,1
1462068,-122.418844748,37.789829767,0,0,0,3,1
1462235,-122.418467748,37.787965257,0,0,0,3,1
1462286,-122.415000537,37.7620990021,1,1,1,0,0
1462539,-122.418486297,37.7634954373,1,1,1,0,0
1462670,-122.415155941,37.7636979309,1,1,1,0,0
1462686,-122.416078424,37.7620347867,1,1,1,0,0
1462862,-122.420691681,37.7905770711,0,0,0,3,1
1462910,-122.416230393,37.7636337703,1,1,1,0,0
1462946,-122.419930112,37.7868262082,0,0,0,3,1
1463033,-122.417964484,37.7586968166,1,1,1,0,0
1463130,-122.414683321,37.7580774437,1,1,1,0,0
1463359,-122.418368839,37.7874861572,0,0,0,3,1
1463361,-122.418274172,37.7870372043,0,0,0,3,1
1463373,-122.418467748,37.787965257,0,0,0,3,1
1463401,-122.416452066,37.7863086886,0,0,0,3,1
1463461,-122.441018109,37.7164586831,1,2,2,2,2
1463491,-122.491861881,37.7600899498,1,2,3,4,5
1463553,-122.418274172,37.7870372044,0,0,0,3,1
1463649,-122.416261837,37.7853750846,0,0,0,3,1
1463790,-122.413591696,37.7638222259,1,1,1,0,0
1463810,-122.418467748,37.787965257,0,0,0,3,1
1463930,-122.418658295,37.7889098399,0,0,0,3,1
1463968,-122.416075285,37.7844496613,0,0,0,3,1
1464019,-122.415155941,37.7636979309,1,1,1,0,0
1464192,-122.418274172,37.7870372044,0,0,0,3,1
1464531,-122.415000537,37.7620990021,1,1,1,0,0
1464627,-122.419039119,37.7907880214,0,0,0,3,1
1464846,-122.418729601,37.785007504,0,0,0,3,1
1464861,-122.417862646,37.7890622568,0,0,0,3,1
1464927,-122.417664997,37.7562905437,1,1,1,0,0
1464944,-122.416075285,37.7844496613,0,0,0,3,1
1465615,-122.416075285,37.7844496613,0,0,0,3,1
1465669,-122.416075285,37.7844496613,0,0,0,3,1
1465881,-122.417903978,37.7851670875,0,0,0,3,1
1465942,-122.416261837,37.7853750846,0,0,0,3,1
1466037,-122.414845139,37.7605000726,1,1,1,0,0
1466087,-122.416075285,37.7844496613,0,0,0,3,1
1466088,-122.416230393,37.7636337703,1,1,1,0,0
1466291,-122.414845139,37.7605000726,1,1,1,0,0
1466401,-122.418467748,37.787965257,0,0,0,3,1
1466721,-122.415308389,37.7653161356,1,1,1,0,0
1466745,-122.415000537,37.7620990021,1,1,1,0,0
1466810,-122.426699361,37.7874116183,0,0,0,3,1
1466855,-122.420497289,37.7896188193,0,0,0,3,1
1466933,-122.415821891,37.7872932911,0,0,0,3,1
1466957,-122.416916142,37.7843944492,0,0,0,3,1
1467049,-122.416075285,37.7844496613,0,0,0,3,1
1467209,-122.417295323,37.7862578546,0,0,0,3,1
1467305,-122.416075285,37.7844496613,0,0,0,3,1
1467655,-122.416070933,37.7612142237,1,1,1,0,0
1467720,-122.416261837,37.7853750846,0,0,0,3,1
1467749,-122.418467748,37.787965257,0,0,0,3,1
1467751,-122.416230393,37.7636337703,1,1,1,0,0
1467771,-122.418467748,37.787965257,0,0,0,3,1
1467821,-122.417964484,37.7586968166,1,1,1,0,0
1467942,-122.416230393,37.7636337703,1,1,1,0,0
1468044,-122.416230393,37.7636337703,1,1,1,0,0
1468141,-122.414845139,37.7605000726,1,1,1,0,0
1468273,-122.418368839,37.7874861572,0,0,0,3,1
1468325,-122.420874632,37.7914943052,0,0,0,3,1
1468486,-122.426995327,37.8008726328,0,0,0,3,1
1468669,-122.416230393,37.7636337703,1,1,1,0,0
1468763,-122.41638971,37.7652491154,1,1,1,0,0
1468765,-122.420691681,37.7905770711,0,0,0,3,1
1468910,-122.423340547,37.7962454397,0,0,0,3,1
1469338,-122.418467748,37.787965257,0,0,0,3,1
1469578,-122.415000537,37.7620990021,1,1,1,0,0
1469602,-122.405828841,37.7684749113,1,1,1,0,0
1469839,-122.416078424,37.7620347867,1,1,1,0,0
1469969,-122.418274172,37.7870372044,0,0,0,3,1
1469999,-122.421395819,37.7856843389,0,0,0,3,1
1470041,-122.415000537,37.7620990021,1,1,1,0,0
1470616,-122.415000537,37.7620990021,1,1,1,0,0
1470688,-122.418274172,37.7870372044,0,0,0,3,1
1470700,-122.418844748,37.789829767,0,0,0,3,1
1470766,-122.418467748,37.787965257,0,0,0,3,1
1470800,-122.413591696,37.7638222259,1,1,1,0,0
1470958,-122.418467748,37.787965257,0,0,0,3,1
1470995,-122.418467748,37.787965257,0,0,0,3,1
1471122,-122.420307356,37.7886989512,0,0,0,3,1
1471132,-122.416230393,37.7636337703,1,1,1,0,0
1471339,-122.418090767,37.7861007452,0,0,0,3,1
1471411,-122.416075285,37.7844496613,0,0,0,3,1
1471477,-122.416075285,37.7844496613,0,0,0,3,1
1471515,-122.413591696,37.7638222259,1,1,1,0,0
1471568,-122.412051228,37.7616441977,1,1,1,0,0
1471726,-122.41739283,37.7909741244,0,0,0,3,1
1471803,-122.415155941,37.7636979309,1,1,1,0,0
1471881,-122.416075285,37.7844496613,0,0,0,3,1
1471923,-122.416078424,37.7620347867,1,1,1,0,0
1471993,-122.421949488,37.7884881521,0,0,0,3,1
1472122,-122.41592985,37.7604330004,1,1,1,0,0
1472424,-122.416230393,37.7636337703,1,1,1,0,0
1472430,-122.418467748,37.787965257,0,0,0,3,1
1472435,-122.416261837,37.7853750846,0,0,0,3,1
1472533,-122.420874632,37.7914943052,0,0,0,3,1
1472548,-122.418467748,37.787965257,0,0,0,3,1
1472710,-122.416230393,37.7636337703,1,1,1,0,0
1472865,-122.416075285,37.7844496613,0,0,0,3,1
1472874,-122.48026661,37.7391666705,1,2,3,4,5
1472955,-122.416230393,37.7636337703,1,1,1,0,0
1473035,-122.41638971,37.7652491154,1,1,1,0,0
1473081,-122.41638971,37.7652491154,1,1,1,0,0
1473121,-122.416230393,37.7636337703,1,1,1,0,0
1473141,-122.417812559,37.7571005796,1,1,1,0,0
1473169,-122.411328369,37.785996305,0,0,0,1,3
1473192,-122.41592985,37.7604330004,1,1,1,0,0
1473249,-122.41592985,37.7604330004,1,1,1,0,0
1473463,-122.416230393,37.7636337703,1,1,1,0,0
1473548,-122.398339212,37.7517586857,1,1,1,0,0
1473599,-122.41592985,37.7604330004,1,1,1,0,0
1473819,-122.41638971,37.7652491154,1,1,1,0,0
1473885,-122.478618706,37.7531929151,1,2,3,4,5
1473970,-122.418844748,37.789829767,0,0,0,3,1
1473975,-122.418274172,37.7870372043,0,0,0,3,1
1473985,-122.414833494,37.7596779372,1,1,1,0,0
1474236,-122.420691681,37.790577071,0,0,0,3,1
1474349,-122.418274172,37.7870372044,0,0,0,3,1
1474370,-122.416075285,37.7844496613,0,0,0,3,1
1474397,-122.419317324,37.7879136979,0,0,0,3,1
1474418,-122.403404791,37.7754207067,0,0,0,1,3
1474560,-122.418467748,37.787965257,0,0,0,3,1
1474651,-122.416725586,37.7579542741,1,1,1,0,0
1474862,-122.41664237,37.7872450378,0,0,0,3,1
1474938,-122.416230393,37.7636337703,1,1,1,0,0
1475121,-122.418467748,37.787965257,0,0,0,3,1
1475215,-122.430195613,37.7879221668,0,0,0,3,1
1475295,-122.421319145,37.7894600152,0,0,0,3,1
1475311,-122.416075285,37.7844496613,0,0,0,3,1
1475435,-122.411540448,37.7874098357,0,0,0,3,1
1475461,-122.420691681,37.7905770711,0,0,0,3,1
1475500,-122.41592985,37.7604330004,1,1,1,0,0
1475599,-122.41763416,37.7870631862,0,0,0,3,1
1475880,-122.407321012,37.7684384856,1,1,1,0,0
1475985,-122.425423929,37.7889945829,0,0,0,3,1
1476155,-122.415308389,37.7653161356,1,1,1,0,0
1476325,-122.418274172,37.7870372044,0,0,0,3,1
1476420,-122.434249624,37.7692002896,1,1,1,0,0
1476509,-122.40666974,37.7978641744,0,0,0,1,3
1476576,-122.416075285,37.7844496613,0,0,0,3,1
1476644,-122.418274172,37.7870372044,0,0,0,3,1
1476669,-122.41592985,37.7604330004,1,1,1,0,0
1476751,-122.416075285,37.7844496613,0,0,0,3,1
1476765,-122.419739838,37.7858926099,0,0,0,3,1
1476771,-122.41592985,37.7604330004,1,1,1,0,0
1476818,-122.418090767,37.7861007452,0,0,0,3,1
1476934,-122.416070933,37.7612142237,1,1,1,0,0
1476993,-122.41592985,37.7604330004,1,1,1,0,0
1477081,-122.418368839,37.7874861572,0,0,0,3,1
1477289,-122.415155941,37.7636979309,1,1,1,0,0
1477352,-122.41592985,37.7604330004,1,1,1,0,0
1477687,-122.473030392,37.7432215533,1,2,3,4,5
1477866,-122.415629332,37.7572322279,1,1,1,0,0
1477911,-122.41592985,37.7604330004,1,1,1,0,0
1477975,-122.418844748,37.789829767,0,0,0,3,1
1478060,-122.418274172,37.7870372044,0,0,0,3,1
1478132,-122.416261837,37.7853750846,0,0,0,3,1
1478317,-122.416261837,37.7853750846,0,0,0,3,1
1478329,-122.41638971,37.7652491154,1,1,1,0,0
1478601,-122.418844748,37.789829767,0,0,0,3,1
1478619,-122.414845139,37.7605000726,1,1,1,0,0
1478678,-122.427966288,37.7118229386,1,1,2,2,4
1478741,-122.41592985,37.7604330004,1,1,1,0,0
1478788,-122.420402464,37.7891643768,0,0,0,3,1
1478858,-122.415921585,37.7596123169,1,1,1,0,0
1478907,-122.416075285,37.7844496613,0,0,0,3,1
1479272,-122.413881627,37.762985764,1,1,1,0,0
1479427,-122.421319145,37.7894600152,0,0,0,3,1
1479574,-122.413591696,37.7638222259,1,1,1,0,0
1479647,-122.420307356,37.7886989512,0,0,0,3,1
1479982,-122.418368839,37.7874861572,0,0,0,3,1
1480009,-122.41638971,37.7652491154,1,1,1,0,0
1480014,-122.416261837,37.7853750846,0,0,0,3,1
1480043,-122.415781282,37.7588312135,1,1,1,0,0
1480110,-122.418274172,37.7870372043,0,0,0,3,1
1480223,-122.417209639,37.7900459017,0,0,0,3,1
1480231,-122.41703192,37.761156085,1,1,1,0,0
1480250,-122.41664237,37.7872450378,0,0,0,3,1
1480288,-122.416230393,37.7636337703,1,1,1,0,0
1480326,-122.413107623,37.765448018,1,1,1,0,0
1480612,-122.420691681,37.7905770711,0,0,0,3,1
1480631,-122.416916142,37.7843944492,0,0,0,3,1
1480674,-122.418120086,37.760301234,1,1,1,0,0
1481014,-122.413591696,37.7638222259,1,1,1,0,0
1481019,-122.416075285,37.7844496613,0,0,0,3,1
1481242,-122.416075285,37.7844496613,0,0,0,3,1
1481449,-122.41638971,37.7652491154,1,1,1,0,0
1481491,-122.41592985,37.7604330004,1,1,1,0,0
1481545,-122.420402464,37.7891643768,0,0,0,3,1
1481563,-122.41592985,37.7604330004,1,1,1,0,0
1481583,-122.418274172,37.7870372044,0,0,0,3,1
1481614,-122.415155941,37.7636979309,1,1,1,0,0
1481617,-122.416078424,37.7620347867,1,1,1,0,0
1481737,-122.415000537,37.7620990021,1,1,1,0,0
1481975,-122.41592985,37.7604330004,1,1,1,0,0
1482051,-122.41664237,37.7872450378,0,0,0,3,1
1482085,-122.418274172,37.7870372043,0,0,0,3,1
1482191,-122.415000537,37.7620990021,1,1,1,0,0
1482214,-122.419039119,37.7907880214,0,0,0,3,1
1482350,-122.418486297,37.7634954373,1,1,1,0,0
1482375,-122.41638971,37.7652491154,1,1,1,0,0
1482402,-122.418486297,37.7634954373,1,1,1,0,0
1482411,-122.418274172,37.7870372044,0,0,0,3,1
1482758,-122.419039119,37.7907880214,0,0,0,3,1
1483124,-122.418108926,37.7594801326,1,1,1,0,0
1483201,-122.41768801,37.7844817572,0,0,0,3,1
1483206,-122.417885441,37.7854378472,0,0,0,3,1
1483235,-122.423340547,37.7962454397,0,0,0,3,1
1483286,-122.41639751,37.7660492416,1,1,1,0,0
1483375,-122.416230393,37.7636337703,1,1,1,0,0
1483744,-122.412075502,37.7916201315,0,0,0,3,1
1483816,-122.407382687,37.7833716368,0,0,0,1,3
1483894,-122.414433155,37.7846576329,0,0,0,3,1
1484084,-122.414845139,37.7605000726,1,1,1,0,0
1484113,-122.417970955,37.7594884557,1,1,1,0,0
1484167,-122.420691681,37.7905770711,0,0,0,3,1
1484218,-122.417664997,37.7562905437,1,1,1,0,0
1484249,-122.416075285,37.7844496613,0,0,0,3,1
1484435,-122.416482528,37.7604549121,1,1,1,0,0
1484462,-122.419225511,37.7917052018,0,0,0,3,1
1484470,-122.416230393,37.7636337703,1,1,1,0,0
1484479,-122.416230393,37.7636337703,1,1,1,0,0
1484699,-122.420307356,37.7886989511,0,0,0,3,1
1484738,-122.416075285,37.7844496613,0,0,0,3,1
1485079,-122.417964484,37.7586968166,1,1,1,0,0
1485117,-122.417955822,37.7578801214,1,1,1,0,0
1485147,-122.416075285,37.7844496613,0,0,0,3,1
1485159,-122.418368839,37.7874861572,0,0,0,3,1
1485248,-122.418368839,37.7874861572,0,0,0,3,1
1485379,-122.418274172,37.7870372044,0,0,0,3,1
1485446,-122.410509259,37.7860432223,0,0,0,1,3
1485530,-122.420691681,37.7905770711,0,0,0,3,1
1485536,-122.415155941,37.7636979309,1,1,1,0,0
1485697,-122.416230393,37.7636337703,1,1,1,0,0
1485738,-122.416261837,37.7853750846,0,0,0,3,1
1485937,-122.418415888,37.7626869632,1,1,1,0,0
